start_time,speed,age,gender
04-26 10:05:32,22.60,28,1
04-26 10:04:40,17.71,25,1
04-26 09:52:37,13.47,21,1
04-26 10:01:52,14.84,55,1
04-26 09:54:44,12.20,34,1
04-26 09:52:37,12.60,33,1
04-26 09:47:11,14.92,52,1
04-26 09:56:11,11.12,29,1
04-26 09:36:01,14.14,52,1
04-26 09:40:16,13.20,37,1
04-26 09:48:34,14.24,32,2
04-26 09:49:58,9.64,33,1
04-26 09:45:15,20.56,40,1
04-26 09:38:08,13.91,46,1
04-26 09:38:29,11.23,29,1
04-26 09:33:05,14.56,20,1
04-26 09:32:40,14.14,33,1
04-26 09:30:50,11.36,27,1
04-26 09:33:48,15.64,30,1
04-26 09:31:14,12.11,34,1
04-26 09:30:44,21.75,41,1
04-26 09:21:57,7.38,33,2
04-26 09:23:43,13.47,32,1
04-26 09:16:49,17.31,31,1
04-26 09:11:56,6.97,36,1
04-26 09:20:33,18.28,27,1
04-26 09:12:51,17.94,25,2
04-26 09:13:26,14.71,39,1
04-26 09:13:57,9.60,25,2
04-26 09:13:29,11.26,31,1
04-26 09:12:19,16.47,36,1
04-26 09:13:06,13.44,36,1
04-26 09:11:31,13.73,37,1
04-26 08:57:18,14.18,29,1
04-26 08:58:54,13.33,22,2
04-26 08:57:19,17.31,36,1
04-26 08:48:50,14.86,61,1
04-26 09:03:56,9.00,21,2
04-26 09:02:44,9.30,60,1
04-26 08:39:26,11.22,30,2
04-26 08:53:20,11.55,35,1
04-26 08:50:50,18.34,26,1
04-26 08:45:27,17.72,27,1
04-26 08:52:26,17.63,25,2
04-26 08:50:23,9.39,42,2
04-26 08:55:11,12.49,39,1
04-26 08:52:11,13.36,33,1
04-26 08:53:17,13.31,51,2
04-26 08:44:11,11.43,29,2
04-26 08:44:00,14.19,39,1
04-26 08:42:11,11.58,31,1
04-26 08:33:39,20.61,40,1
04-26 08:45:47,11.01,42,2
04-26 08:39:21,15.81,28,2
04-26 08:38:16,1.73,21,1
04-26 08:30:29,9.97,26,2
04-26 08:40:09,22.50,37,1
04-26 08:35:46,16.17,49,1
04-26 08:36:29,12.87,51,1
04-26 08:37:07,15.15,42,1
04-26 08:21:53,12.04,46,1
04-26 08:35:19,16.74,36,2
04-26 08:32:59,13.07,39,2
04-26 08:27:40,9.34,35,1
04-26 08:26:07,21.19,37,1
04-26 08:27:28,16.19,29,1
04-26 08:30:02,13.56,63,2
04-26 08:23:04,9.36,52,1
04-26 08:27:02,9.74,25,1
04-26 08:27:54,9.48,42,2
04-26 08:16:36,8.65,48,1
04-26 08:16:29,10.11,32,2
04-26 08:18:44,16.50,33,1
04-26 08:23:30,19.18,42,1
04-26 08:22:06,11.93,50,2
04-26 08:14:00,7.48,32,1
04-26 08:16:02,20.29,35,1
04-26 08:02:59,21.48,30,3
04-26 08:09:18,11.98,60,1
04-26 08:01:46,6.41,50,1
04-26 07:58:21,13.40,50,2
04-26 08:01:21,8.05,61,1
04-26 08:04:15,9.32,64,2
04-26 08:05:36,18.08,40,1
04-26 07:57:21,14.18,36,1
04-26 07:55:36,9.58,38,2
04-26 07:57:46,15.09,42,1
04-26 07:51:56,12.27,43,1
04-26 07:53:33,11.16,33,1
04-26 07:42:51,9.10,27,2
04-26 07:50:44,12.43,37,1
04-26 07:45:31,17.94,33,1
04-26 07:48:25,19.91,28,1
04-26 07:21:09,5.11,43,1
04-26 07:29:31,14.78,30,1
04-26 07:11:05,10.12,59,1
04-26 07:29:35,15.67,30,2
04-26 07:31:08,12.50,25,3
04-26 07:30:36,24.16,26,1
04-26 07:24:21,14.88,30,1
04-26 07:23:32,26.03,23,1
04-26 07:11:06,8.65,52,1
04-26 07:07:01,23.60,34,1
04-26 07:01:35,16.34,33,2
04-26 06:59:35,14.21,23,1
04-26 06:54:20,15.95,37,1
04-26 06:52:12,12.39,42,1
04-26 06:51:43,13.98,30,1
04-26 06:43:31,12.31,38,1
04-26 06:33:07,14.40,32,1
04-26 06:12:22,10.35,36,2
04-26 06:05:30,17.31,35,1
04-26 05:36:46,34.02,35,1
04-26 03:53:45,20.64,40,1
04-25 21:49:28,1.40,21,1
04-26 00:05:22,7.29,32,1
04-25 23:44:45,11.62,25,1
04-25 23:22:58,16.90,28,1
04-25 23:00:16,8.80,62,1
04-25 22:50:12,11.62,23,1
04-25 22:27:27,20.18,27,1
04-25 21:50:00,7.93,22,1
04-25 22:10:28,12.90,36,2
04-25 22:03:27,19.20,27,1
04-25 22:06:01,10.00,59,1
04-25 21:46:18,7.37,24,2
04-25 21:37:56,15.05,23,2
04-25 21:25:42,13.15,38,1
04-25 21:32:28,18.33,32,1
04-25 21:24:15,19.44,24,1
04-25 21:18:46,14.82,38,2
04-25 21:00:25,10.68,29,1
04-25 21:08:24,21.71,32,1
04-25 21:09:18,8.46,35,1
04-25 21:03:59,9.37,38,2
04-25 20:53:24,13.31,36,1
04-25 20:53:19,12.59,44,1
04-25 20:51:14,10.21,25,1
04-25 20:45:26,8.70,23,1
04-25 20:44:43,15.48,32,1
04-25 20:33:34,11.21,36,1
04-25 20:31:09,15.91,31,1
04-25 20:27:35,13.21,34,1
04-25 20:21:04,11.33,39,2
04-25 20:20:58,18.49,24,1
04-25 20:17:29,16.49,28,2
04-25 20:13:58,10.87,44,1
04-25 20:15:05,18.11,33,1
04-25 20:03:48,8.78,31,1
04-25 20:00:52,19.06,52,1
04-25 19:52:38,11.46,46,1
04-25 19:56:47,2.83,39,1
04-25 19:51:05,12.58,37,1
04-25 19:54:13,12.77,30,1
04-25 19:48:21,16.68,25,1
04-25 19:47:22,12.61,49,1
04-25 19:44:45,5.97,27,1
04-25 19:43:36,15.06,34,1
04-25 19:35:08,19.35,31,2
04-25 19:20:24,15.63,31,1
04-25 19:35:16,9.93,49,2
04-25 19:24:14,17.81,38,2
04-25 19:22:16,19.13,43,1
04-25 19:21:09,12.97,49,1
04-25 19:19:46,13.40,24,1
04-25 19:21:21,21.82,33,1
04-25 19:18:03,8.67,32,1
04-25 19:19:07,19.33,31,1
04-25 19:15:50,10.43,27,2
04-25 19:13:22,13.13,39,1
04-25 19:08:19,11.80,39,1
04-25 19:06:03,9.06,24,2
04-25 19:05:55,9.43,28,1
04-25 18:59:04,11.60,35,1
04-25 18:44:50,9.66,41,1
04-25 18:43:33,11.02,30,1
04-25 18:59:04,6.18,40,1
04-25 18:56:05,5.47,21,1
04-25 18:41:40,9.90,31,1
04-25 18:51:56,14.82,32,1
04-25 18:26:47,9.97,44,1
04-25 18:42:39,13.18,42,3
04-25 18:50:08,13.51,45,1
04-25 18:35:54,8.63,41,2
04-25 18:38:26,10.89,47,1
04-25 18:34:51,16.64,32,1
04-25 18:31:21,14.70,31,1
04-25 18:29:00,11.43,31,1
04-25 18:37:56,14.52,33,2
04-25 18:36:37,12.79,27,1
04-25 18:23:27,15.37,33,2
04-25 18:30:05,12.43,23,1
04-25 18:29:19,10.96,40,1
04-25 18:26:53,13.68,40,1
04-25 18:24:09,9.46,26,1
04-25 18:18:55,11.02,23,1
04-25 18:18:58,12.82,53,1
04-25 18:20:37,16.02,48,1
04-25 18:12:33,9.93,30,1
04-25 16:42:15,1.41,29,2
04-25 18:19:32,13.25,27,1
04-25 18:06:47,14.94,39,1
04-25 18:17:50,19.44,39,1
04-25 18:12:48,14.56,25,2
04-25 18:16:39,17.38,50,1
04-25 18:14:52,19.72,47,1
04-25 18:07:34,7.89,30,1
04-25 18:12:09,12.47,49,2
04-25 18:07:44,11.23,22,2
04-25 18:07:39,8.87,37,1
04-25 18:05:45,19.43,50,1
04-25 17:52:14,8.27,28,1
04-25 17:56:03,8.88,41,1
04-25 17:50:56,15.13,41,1
04-25 17:57:12,10.49,47,2
04-25 17:53:22,9.08,37,1
04-25 17:46:15,16.89,34,2
04-25 17:40:29,10.92,25,3
04-25 17:54:16,12.68,33,1
04-25 17:46:29,10.70,29,1
04-25 17:48:57,15.13,38,1
04-25 17:52:31,12.21,29,1
04-25 17:50:43,20.42,27,1
04-25 17:33:10,12.09,29,2
04-25 17:52:11,16.19,32,1
04-25 17:44:32,12.46,25,1
04-25 17:45:24,14.15,58,1
04-25 17:43:09,13.51,28,1
04-25 17:44:07,13.93,60,1
04-25 17:38:04,14.12,38,1
04-25 17:39:03,12.32,26,1
04-25 17:33:47,10.01,24,1
04-25 17:34:21,14.72,37,1
04-25 17:30:23,11.88,34,1
04-25 17:34:46,15.27,37,1
04-25 17:36:07,10.20,39,1
04-25 17:26:39,11.98,40,2
04-25 17:23:28,12.27,51,2
04-25 17:17:04,13.11,33,2
04-25 17:06:49,12.89,38,1
04-25 17:22:36,14.21,33,2
04-25 17:21:50,19.96,27,1
04-25 17:23:41,12.61,32,1
04-25 17:21:11,14.62,49,1
04-25 17:18:19,13.31,31,1
04-25 17:18:38,3.37,35,1
04-25 17:17:14,16.25,24,1
04-25 17:15:48,7.29,29,1
04-25 17:13:48,15.14,48,1
04-25 17:15:48,16.09,45,1
04-25 17:15:11,7.38,27,1
04-25 17:09:37,11.95,31,2
04-25 16:58:04,8.94,42,1
04-25 17:05:24,14.31,29,2
04-25 17:03:59,12.86,24,1
04-25 17:04:34,22.44,43,1
04-25 16:54:12,15.02,31,2
04-25 16:57:54,17.52,37,1
04-25 17:00:36,12.33,59,1
04-25 16:46:05,14.94,30,2
04-25 16:57:56,9.84,22,1
04-25 16:52:55,16.70,27,1
04-25 16:48:47,6.63,28,2
04-25 16:41:32,8.36,54,2
04-25 16:47:40,20.03,28,1
04-25 16:32:55,20.81,37,1
04-25 16:40:44,16.44,47,1
04-25 16:27:17,15.90,44,2
04-25 16:35:45,20.06,44,2
04-25 16:39:03,13.25,45,1
04-25 16:27:06,13.12,46,1
04-25 16:23:25,17.23,33,1
04-25 16:22:19,12.84,25,1
04-25 16:06:30,1.27,38,1
04-25 16:29:14,17.89,24,1
04-25 16:23:47,10.61,34,1
04-25 15:53:38,4.58,37,1
04-25 16:13:55,9.36,28,2
04-25 16:21:47,13.94,49,1
04-25 16:19:40,11.94,44,2
04-25 16:10:55,8.61,39,1
04-25 15:59:11,11.85,41,2
04-25 16:01:03,11.91,39,2
04-25 16:06:40,15.71,32,1
04-25 16:04:06,16.26,37,1
04-25 15:59:08,4.74,49,1
04-25 15:54:47,9.44,40,1
04-25 15:51:57,13.93,26,1
04-25 15:59:29,25.77,40,1
04-25 15:52:26,11.04,48,3
04-25 15:51:45,8.18,35,1
04-25 15:23:30,3.41,49,1
04-25 15:49:15,13.78,25,1
04-25 15:48:01,10.94,24,1
04-25 15:43:30,5.60,35,1
04-25 15:36:00,16.28,60,1
04-25 15:28:51,13.19,42,2
04-25 15:19:55,12.96,56,2
04-25 15:23:05,7.95,38,1
04-25 15:22:20,6.97,50,2
04-25 15:19:03,29.11,44,1
04-25 15:12:29,19.14,50,1
04-25 15:01:16,8.45,46,1
04-25 15:02:08,15.98,70,1
04-25 14:48:22,8.93,25,2
04-25 14:34:25,0.89,64,1
04-25 14:48:50,5.93,28,1
04-25 14:50:44,9.96,24,2
04-25 14:41:49,12.90,43,2
04-25 14:35:07,15.89,24,1
04-25 14:38:46,16.59,28,1
04-25 14:33:56,15.17,21,1
04-25 14:18:55,10.40,29,1
04-25 14:14:25,9.64,27,1
04-25 14:13:22,18.62,28,1
04-25 13:47:14,4.57,20,2
04-25 14:07:33,14.66,32,1
04-25 13:19:22,0.30,41,2
04-25 13:51:30,6.41,50,1
04-25 13:50:52,7.38,31,1
04-25 13:47:14,19.35,35,1
04-25 13:41:01,18.39,55,1
04-25 13:29:57,2.87,43,1
04-25 13:27:03,5.55,30,1
04-25 13:21:08,5.18,27,2
04-25 13:18:09,5.87,50,2
04-25 13:20:42,8.03,24,1
04-25 13:23:02,10.23,19,1
04-25 13:17:40,10.48,24,1
04-25 13:04:39,10.44,64,1
04-25 13:06:42,11.96,21,1
04-25 13:02:19,14.71,48,1
04-25 12:50:11,16.08,30,1
04-25 12:51:32,8.92,28,1
04-25 12:38:35,17.79,29,2
04-25 12:40:13,10.36,32,1
04-25 11:21:28,1.26,46,1
04-25 12:39:09,14.22,25,1
04-25 12:34:58,15.24,52,1
04-25 12:13:13,14.17,46,1
04-25 12:15:20,13.73,35,1
04-25 12:21:29,18.21,36,1
04-25 12:15:56,13.07,40,2
04-25 12:11:41,13.22,24,1
04-25 11:58:43,13.78,29,1
04-25 12:05:59,4.73,27,1
04-25 11:43:13,7.19,21,1
04-25 11:55:36,9.28,39,1
04-25 11:50:32,14.38,57,1
04-25 11:43:17,12.37,50,1
04-25 11:43:05,4.01,25,1
04-25 11:39:01,10.20,58,1
04-25 11:32:04,22.54,27,1
04-25 11:02:44,17.82,55,2
04-25 11:11:18,19.58,22,1
04-25 11:08:03,11.74,36,2
04-25 11:03:15,5.52,25,1
04-25 10:57:11,11.24,23,2
04-25 10:54:06,10.64,41,1
04-25 10:56:06,15.18,22,2
04-25 10:43:55,8.55,31,1
04-25 10:43:23,11.94,35,1
04-25 10:31:48,6.68,44,1
04-25 09:38:31,2.97,36,2
04-25 10:34:58,12.72,29,1
04-25 10:18:27,14.62,24,2
04-25 10:17:07,14.01,32,2
04-25 10:12:18,8.75,39,1
04-25 10:14:13,8.90,64,1
04-25 10:06:25,17.16,38,2
04-25 10:09:51,12.04,50,1
04-25 10:04:37,22.33,40,1
04-25 10:02:35,17.14,37,1
04-25 10:00:43,10.14,40,1
04-25 09:50:45,6.73,35,2
04-25 09:52:22,10.87,39,1
04-25 09:54:48,11.69,30,2
04-25 09:52:25,12.69,33,1
04-25 09:48:04,11.80,41,1
04-25 09:45:16,19.56,31,1
04-25 09:47:05,9.63,34,1
04-25 09:11:35,9.48,37,1
04-25 09:36:11,13.73,64,1
04-25 09:35:43,13.11,41,1
04-25 09:33:07,13.77,51,1
04-25 09:29:49,10.14,31,2
04-25 09:21:49,16.17,35,1
04-25 09:18:43,15.64,29,2
04-25 09:28:04,21.61,34,1
04-25 09:24:40,12.80,25,1
04-25 09:22:08,23.65,33,1
04-25 09:18:44,8.42,43,1
04-25 09:05:43,11.30,53,1
04-25 09:17:00,12.05,37,1
04-25 09:22:56,14.56,38,1
04-25 09:15:31,13.02,32,2
04-25 08:59:03,8.21,53,2
04-25 09:11:30,9.44,38,2
04-25 08:35:38,1.58,24,2
04-25 08:57:35,15.08,50,1
04-25 09:15:34,13.93,39,2
04-25 09:09:13,12.82,44,1
04-25 08:48:44,11.20,33,1
04-25 09:06:44,11.58,28,2
04-25 09:09:32,12.06,33,2
04-25 09:03:25,11.47,48,1
04-25 08:55:36,16.02,32,1
04-25 08:53:59,18.66,32,1
04-25 08:51:17,13.70,24,1
04-25 09:00:39,14.66,25,1
04-25 08:49:58,15.54,29,1
04-25 08:48:11,11.06,30,1
04-25 08:36:47,14.01,28,2
04-25 08:42:18,14.12,32,1
04-25 08:50:57,17.55,30,1
04-25 08:46:39,7.51,44,2
04-25 08:50:42,16.14,44,1
04-25 08:39:59,19.60,36,1
04-25 08:43:03,14.60,36,1
04-25 08:44:11,14.95,24,1
04-25 08:42:12,9.73,29,1
04-25 08:40:09,15.20,56,2
04-25 08:28:19,4.60,27,2
04-25 08:33:22,14.39,28,1
04-25 08:34:36,19.24,43,1
04-25 08:31:26,10.07,45,1
04-25 08:14:42,4.53,42,1
04-25 08:32:44,11.51,38,2
04-25 08:32:27,14.30,27,2
04-25 08:36:42,12.37,33,2
04-25 08:34:12,13.96,31,1
04-25 08:34:31,16.65,32,1
04-25 08:29:35,13.83,27,1
04-25 08:30:27,18.54,37,1
04-25 08:21:59,8.82,28,2
04-25 08:20:30,9.67,26,1
04-25 08:27:15,10.96,28,1
04-25 08:19:16,13.58,32,1
04-25 08:24:34,13.19,38,1
04-25 08:20:13,8.97,27,2
04-25 08:20:42,11.84,30,1
04-25 08:20:12,12.17,59,2
04-25 08:21:49,11.66,35,1
04-25 08:13:24,13.40,46,1
04-25 08:12:22,13.99,27,1
04-25 08:10:20,14.38,48,2
04-25 08:13:27,19.74,48,1
04-25 08:10:21,14.04,27,2
04-25 08:00:44,15.62,40,1
04-25 08:04:29,17.41,28,2
04-25 08:03:43,13.83,31,1
04-25 08:05:46,12.58,36,1
04-25 08:06:31,18.50,23,1
04-25 07:55:27,10.33,51,1
04-25 07:58:38,16.05,56,1
04-25 07:49:57,14.85,54,2
04-25 07:51:13,9.95,33,1
04-25 07:53:35,10.77,24,1
04-25 07:53:11,15.19,42,1
04-25 07:41:17,16.30,29,1
04-25 07:46:30,12.33,35,1
04-25 07:45:33,18.69,31,1
04-25 07:44:45,12.67,31,1
04-25 07:41:00,14.31,28,1
04-25 07:29:55,21.64,26,1
04-25 07:33:07,12.70,21,1
04-25 07:37:27,16.72,28,1
04-25 07:31:53,24.37,57,2
04-25 07:23:23,10.30,54,1
04-25 07:27:47,13.17,30,1
04-25 07:22:44,12.19,44,1
04-25 07:17:16,15.39,37,2
04-25 07:13:11,11.38,52,1
04-25 06:59:36,11.34,41,1
04-25 07:04:21,19.14,33,1
04-25 06:56:33,18.99,35,1
04-25 06:52:22,21.91,26,1
04-25 06:52:03,12.01,39,1
04-25 06:43:01,9.72,39,1
04-25 06:33:47,11.53,32,1
04-25 06:24:28,6.59,27,2
04-25 06:02:06,13.11,31,1
04-25 05:50:30,15.27,34,1
04-25 05:13:16,17.81,25,1
04-25 03:54:33,16.57,47,1
04-25 02:20:07,12.47,28,1
04-25 00:44:52,14.99,29,1
04-24 23:44:08,16.14,50,1
04-24 23:22:48,14.80,30,3
04-24 22:56:47,21.09,26,1
04-24 22:52:29,11.85,51,1
04-24 22:29:38,13.40,31,1
04-24 22:19:18,16.31,44,1
04-24 22:11:17,9.47,32,1
04-24 21:55:57,9.99,32,1
04-24 21:59:46,6.15,24,1
04-24 21:49:23,15.54,29,1
04-24 21:40:58,12.19,37,1
04-24 21:26:35,17.87,41,1
04-24 21:27:41,14.36,43,1
04-24 21:27:14,18.14,35,1
04-24 21:19:26,19.13,30,1
04-24 21:13:18,11.18,45,1
04-24 21:09:00,5.23,26,1
04-24 20:56:17,14.36,56,1
04-24 20:58:20,9.64,27,1
04-24 20:48:38,21.73,28,2
04-24 20:44:53,19.69,30,1
04-24 20:45:17,13.41,30,1
04-24 20:25:04,14.81,50,1
04-24 20:37:37,11.51,43,1
04-24 20:30:09,9.20,24,2
04-24 20:27:07,10.38,60,1
04-24 20:18:42,13.64,31,1
04-24 19:30:38,4.04,29,1
04-24 20:11:28,12.85,34,1
04-24 20:12:30,12.00,38,1
04-24 19:52:50,18.84,26,1
04-24 20:00:25,14.78,30,1
04-24 19:49:25,8.31,34,2
04-24 20:00:27,6.14,44,1
04-24 19:37:13,9.49,29,1
04-24 19:35:20,13.77,46,2
04-24 19:41:19,21.30,59,1
04-24 19:43:35,12.03,31,1
04-24 19:32:18,15.02,31,1
04-24 19:34:29,5.12,27,2
04-24 19:32:06,14.96,25,1
04-24 19:32:27,13.60,45,1
04-24 19:26:20,12.41,30,1
04-24 19:02:57,1.82,43,1
04-24 19:12:33,2.86,31,1
04-24 19:15:28,11.35,32,2
04-24 19:18:33,17.09,30,1
04-24 19:05:39,12.85,33,1
04-24 19:11:18,19.95,30,1
04-24 18:59:26,3.88,28,1
04-24 19:06:06,22.18,50,1
04-24 19:03:25,16.82,25,2
04-24 19:01:56,17.47,54,2
04-24 19:00:59,14.87,34,1
04-24 18:44:38,13.32,31,1
04-24 18:54:20,19.12,29,1
04-24 18:52:23,18.41,30,1
04-24 18:52:42,14.58,29,2
04-24 18:30:56,9.17,43,1
04-24 18:41:50,16.68,23,2
04-24 18:45:15,14.04,34,1
04-24 18:45:35,13.46,29,1
04-24 18:30:47,7.46,51,2
04-24 18:38:06,12.63,30,2
04-24 18:24:42,6.16,40,1
04-24 18:40:03,3.67,24,1
04-24 18:36:35,11.31,37,1
04-24 18:39:01,19.14,33,1
04-24 18:37:06,15.24,39,1
04-24 18:31:40,19.11,25,1
04-24 18:29:10,16.42,48,1
04-24 18:22:28,13.99,23,1
04-24 18:26:04,9.30,36,1
04-24 18:29:16,9.07,48,1
04-24 18:21:10,10.26,26,1
04-24 18:28:00,7.24,32,1
04-24 18:13:33,14.63,27,1
04-24 18:07:50,10.33,31,2
04-24 18:12:33,10.20,42,1
04-24 18:16:01,12.16,57,1
04-24 18:17:59,14.99,26,1
04-24 18:19:37,12.49,30,1
04-24 18:15:45,13.73,34,1
04-24 18:11:01,15.62,36,1
04-24 18:07:40,4.68,33,2
04-24 18:06:34,14.04,39,1
04-24 18:07:18,8.98,35,1
04-24 18:06:37,16.38,30,1
04-24 17:56:30,7.96,49,1
04-24 17:58:50,9.74,46,1
04-24 18:02:00,18.11,26,2
04-24 17:48:22,11.43,28,1
04-24 17:57:01,8.22,58,1
04-24 17:36:30,5.68,31,2
04-24 17:48:13,13.35,49,1
04-24 17:52:35,14.53,40,2
04-24 17:42:20,10.99,62,1
04-24 17:51:16,13.06,38,1
04-24 17:49:41,13.79,47,1
04-24 17:45:46,10.45,28,1
04-24 17:41:33,10.62,34,1
04-24 17:38:24,9.78,36,1
04-24 17:29:23,9.24,22,2
04-24 17:43:43,11.07,20,1
04-24 17:38:27,13.18,37,1
04-24 17:26:48,12.78,38,1
04-24 17:32:40,23.59,25,1
04-24 17:23:24,11.24,33,1
04-24 17:33:31,22.31,25,1
04-24 17:31:55,11.92,28,1
04-24 17:30:37,24.54,31,2
04-24 17:27:39,12.59,36,1
04-24 17:25:25,9.70,56,2
04-24 17:05:40,14.69,35,2
04-24 17:26:31,23.02,47,1
04-24 17:11:11,6.11,53,1
04-24 17:27:30,14.53,29,1
04-24 17:21:06,17.97,43,1
04-24 17:24:43,11.55,44,1
04-24 17:14:26,14.76,37,2
04-24 17:22:46,14.30,42,1
04-24 17:13:40,11.34,37,2
04-24 17:13:30,13.71,26,1
04-24 17:14:34,15.50,54,1
04-24 17:12:56,11.32,29,2
04-24 17:14:59,14.41,38,1
04-24 17:03:37,11.86,27,1
04-24 17:04:13,9.96,36,1
04-24 17:03:57,12.60,38,2
04-24 17:07:25,11.15,37,1
04-24 16:58:26,5.34,50,1
04-24 16:58:10,11.99,32,1
04-24 17:01:06,19.15,22,1
04-24 17:00:27,9.58,34,2
04-24 17:05:49,15.86,28,2
04-24 16:55:36,10.99,32,2
04-24 17:01:40,29.75,37,1
04-24 16:55:16,9.37,34,3
04-24 16:49:01,10.16,56,1
04-24 16:53:09,13.07,19,1
04-24 16:39:59,18.21,30,1
04-24 16:43:17,11.84,39,1
04-24 16:44:32,8.86,38,1
04-24 16:35:53,10.39,30,2
04-24 16:43:51,8.79,28,2
04-24 16:39:44,14.11,25,2
04-24 16:41:49,16.44,40,1
04-24 16:34:43,10.99,41,1
04-24 16:30:17,13.19,44,1
04-24 16:27:44,16.91,43,1
04-24 16:32:59,14.02,33,1
04-24 16:17:35,9.28,36,2
04-24 16:02:57,14.94,29,2
04-24 16:15:50,11.30,32,2
04-24 16:11:28,16.36,35,1
04-24 16:14:17,14.97,43,1
04-24 16:10:40,11.45,40,1
04-24 16:11:02,18.80,42,1
04-24 16:01:23,12.10,50,2
04-24 16:00:00,8.12,41,2
04-24 15:57:58,8.79,29,1
04-24 15:40:20,4.57,24,1
04-24 15:53:51,15.78,50,2
04-24 15:44:39,15.87,30,1
04-24 15:40:48,13.77,51,1
04-24 15:45:58,6.48,37,1
04-24 15:32:09,6.85,34,2
04-24 15:27:17,18.26,36,1
04-24 15:22:01,13.10,57,2
04-24 15:06:25,4.04,24,2
04-24 15:06:22,9.23,24,1
04-24 14:18:32,0.57,21,1
04-24 14:40:56,16.00,30,1
04-24 14:52:50,8.58,50,2
04-24 14:48:29,14.89,22,1
04-24 14:40:31,10.18,35,2
04-24 14:22:37,7.34,43,1
04-24 14:15:53,11.40,47,1
04-24 14:04:56,12.21,52,1
04-24 14:04:53,3.59,32,1
04-24 13:59:08,15.31,32,1
04-24 13:58:53,14.25,41,1
04-24 13:08:47,5.51,22,2
04-24 13:43:28,10.52,39,1
04-24 13:32:17,10.87,35,1
04-24 13:33:48,10.64,42,1
04-24 13:28:47,22.29,33,1
04-24 13:27:58,20.24,29,2
04-24 13:06:24,11.59,66,1
04-24 13:11:51,12.53,37,1
04-24 12:49:48,10.13,53,1
04-24 13:06:40,14.38,22,1
04-24 12:57:26,6.08,37,1
04-24 12:50:42,17.73,23,2
04-24 12:54:32,12.56,57,1
04-24 12:42:12,19.03,45,1
04-24 12:39:06,13.48,47,1
04-24 12:33:17,10.63,27,3
04-24 12:20:29,12.82,71,1
04-24 12:21:56,10.77,53,1
04-24 12:14:18,8.94,25,1
04-24 11:17:03,1.59,26,1
04-24 11:53:16,3.52,34,2
04-24 12:02:23,14.71,20,1
04-24 11:57:53,13.42,41,2
04-24 11:50:11,14.00,30,1
04-24 11:33:37,11.20,31,1
04-24 11:41:22,12.29,53,1
04-24 11:32:13,8.76,34,2
04-24 11:21:10,14.10,26,2
04-24 11:24:09,8.21,25,1
04-24 11:09:39,11.75,34,2
04-24 11:17:51,16.23,26,1
04-24 11:13:08,10.21,54,1
04-24 11:04:25,14.65,21,2
04-24 10:50:10,12.78,31,1
04-24 10:41:27,14.40,61,1
04-24 10:34:56,15.84,29,2
04-24 10:36:35,11.08,26,1
04-24 10:34:26,17.24,33,1
04-24 10:22:57,18.98,28,1
04-24 10:16:29,13.94,32,1
04-24 10:20:25,13.58,28,2
04-24 10:10:37,9.86,33,1
04-24 10:17:39,13.38,59,2
04-24 10:03:32,15.18,30,1
04-24 10:07:08,7.07,40,2
04-24 09:51:14,10.59,39,1
04-24 09:53:16,14.20,30,2
04-24 09:42:05,16.28,37,1
04-24 09:40:44,5.50,63,1
04-24 09:46:41,11.88,37,1
04-24 09:37:01,11.64,42,1
04-24 09:40:09,14.38,34,1
04-24 09:29:25,12.09,42,2
04-24 09:40:32,15.93,45,1
04-24 09:35:21,10.18,53,1
04-24 09:33:48,14.59,41,1
04-24 09:36:52,7.47,59,1
04-24 09:29:46,18.63,31,1
04-24 09:30:00,22.96,41,1
04-24 09:26:12,12.68,45,1
04-24 09:17:36,16.59,27,1
04-24 09:13:20,16.87,28,1
04-24 09:24:42,24.05,36,1
04-24 09:11:45,14.36,24,1
04-24 09:23:34,19.46,36,1
04-24 09:20:07,11.83,30,1
04-24 09:09:35,20.41,30,1
04-24 09:12:07,8.40,34,1
04-24 09:10:28,10.47,31,2
04-24 09:03:04,10.48,32,1
04-24 09:14:14,13.99,30,1
04-24 09:01:21,15.42,31,1
04-24 09:00:07,14.11,27,2
04-24 09:11:28,4.31,25,2
04-24 08:58:58,8.33,26,2
04-24 08:59:12,13.39,23,2
04-24 09:03:33,12.28,28,1
04-24 09:03:21,13.28,35,1
04-24 08:57:39,20.81,53,1
04-24 08:56:32,11.83,43,1
04-24 08:59:04,12.09,50,1
04-24 08:48:12,11.05,34,2
04-24 08:57:05,15.71,32,1
04-24 08:55:24,9.73,40,1
04-24 08:50:53,11.82,34,2
04-24 08:51:36,11.84,36,1
04-24 08:49:15,23.00,33,1
04-24 08:51:34,14.74,39,1
04-24 08:47:20,14.19,24,1
04-24 08:49:21,16.06,25,2
04-24 08:34:14,15.38,25,1
04-24 08:48:00,11.56,36,1
04-24 08:06:55,15.24,33,2
04-24 08:33:46,14.70,31,1
04-24 08:40:01,12.20,30,2
04-24 08:41:24,19.26,29,1
04-24 08:38:37,14.57,38,1
04-24 08:35:31,13.25,34,1
04-24 08:31:26,10.43,45,2
04-24 08:31:15,12.23,28,1
04-24 08:35:02,15.85,36,2
04-24 08:29:02,16.66,23,1
04-24 08:22:59,14.25,39,1
04-24 08:27:08,19.50,29,1
04-24 08:27:04,13.41,30,2
04-24 08:25:54,15.89,28,2
04-24 08:28:34,19.73,31,1
04-24 08:30:10,14.39,26,1
